h_single_phase,h_evaporation,h_condensation,f_single_phase,f_evaporation,f_condensation,beta,phi,gamma,eta_is,Q,T1_prime,T4_prime,log_A_evap,log_A_cond,log_A_recup
0.6877431844718764,1.0070277922674766,0.9000368895574233,1.1359148589941017,0.9287936720261621,0.8625907063710093,46.37718200683594,1.1257247924804685,0.6389236450195314,0.6919998168945313,26618.423461914062,291.7033386230469,307.67011108398435,1.1557540548165706,1.4766462715335633,-0.5983971486291595
0.7097542521470892,0.8642580373445075,1.1138173468493375,1.0788200856381922,1.06559775170181,0.8156250302451643,39.58030700683594,1.1929122924804687,0.5029861450195313,0.5998123168945313,22946.548461914062,298.4220886230469,310.01386108398435,1.2145654241163524,1.3359067376953662,-0.5468685896606329
1.0099700131068052,1.071309088353328,0.9107889848003854,0.8739553681367188,0.8563168799201503,1.0417042516472124,54.58030700683594,1.2929122924804686,0.6029861450195313,0.6998123168945313,27946.548461914062,288.4220886230469,320.01386108398435,1.5291974184118822,1.7516213713752682,-0.0869864321118846
1.1140623339206133,0.9745922410598202,0.7085513079985974,1.247268919220792,0.9693550838611663,0.9460325464519438,47.08030700683594,1.1429122924804687,0.4529861450195313,0.7498123168945313,20446.548461914062,283.4220886230469,305.01386108398435,0.979991096389866,1.2448456989856609,-0.6759156817145825
0.9110079984710036,1.2244848982479926,1.0097860236379732,0.9812913091778372,1.2098162361190592,1.1617145062048262,32.08030700683594,1.2429122924804685,0.5529861450195314,0.6498123168945313,25446.548461914062,293.4220886230469,315.01386108398435,1.4473966592179983,1.5578771749149467,-0.3450579219594435
0.9625788271162782,0.924662947601269,0.9623894033485185,1.0285097065884017,0.9187655326460507,1.323579006002263,43.33030700683594,1.2679122924804687,0.5279861450195313,0.7248123168945313,21696.548461914062,285.9220886230469,312.51386108398435,1.3182395557287039,1.4993478168944425,-0.31736974412211116
1.1935191974106318,1.1304435154991053,1.1930979945202689,0.7844624490942002,1.1230883295373049,0.9941723906441112,58.33030700683594,1.1679122924804686,0.6279861450195313,0.6248123168945313,26696.548461914062,295.9220886230469,322.51386108398435,1.0330343258225771,1.2358230563776982,-0.7124458324819951
1.058404736537347,0.7639041037204805,1.0582067387336438,1.140404301582294,1.0166000352871887,1.09397418476741,50.83030700683594,1.2179122924804686,0.4779861450195313,0.5748123168945313,24196.548461914062,290.9220886230469,307.51386108398435,1.3387851420076045,1.504611342488939,-0.39965601395447176
0.8454948134320952,1.0217888802078718,0.8451824182928129,0.9320901673062338,0.7441897251405571,0.8913862351218488,35.83030700683594,1.1179122924804685,0.5779861450195314,0.6748123168945312,29196.548461914062,280.9220886230469,317.51386108398435,0.9935557473393486,1.7836237116270797,-0.5110390639490354
0.8811055900042294,0.9982128146790993,1.0335565339615231,0.6654867453739844,0.889942024672035,0.8580590613141466,37.70530700683594,1.2054122924804687,0.5404861450195313,0.5873123168945313,29821.548461914062,282.1720886230469,318.76386108398435,1.5018937313510006,1.3924671380717462,-0.43662736925782825
1.084764894784511,1.388993672926334,0.7975005747337177,1.0048401821983628,1.0926305707159838,1.066818327312669,52.70530700683594,1.1054122924804686,0.6404861450195314,0.6873123168945313,24821.548461914062,292.1720886230469,308.76386108398435,0.9468181456502026,1.273895522966415,-0.8260638372038117
1.2698618115154705,0.8965714474453891,0.9375194732434105,0.9048220134265976,1.3130626812259132,0.9704848585735177,45.20530700683594,1.2554122924804687,0.4904861450195313,0.7373123168945312,27321.548461914062,297.1720886230469,313.76386108398435,1.5027005125071398,1.6290944528060263,-0.28224554591797885
0.9864446092499608,1.0989410115381677,1.1482520336160316,1.1073351309830177,0.9930641026941275,1.212802889715474,30.205307006835938,1.1554122924804686,0.5904861450195313,0.6373123168945313,22321.548461914062,287.1720886230469,303.76386108398435,1.0523364057213973,1.1929922600008414,-0.5156118054694384
0.9377196466339712,0.8239369750666016,0.8808540742252258,0.8365096817202856,1.1597484873716424,1.1246454937792176,41.45530700683594,1.1304122924804687,0.5154861450195313,0.7123123168945313,26071.548461914062,289.6720886230469,321.26386108398435,0.9106471320114987,1.4037887929659165,-0.7564315828511633
1.1485515329241989,1.045919389954628,1.0845496074628733,1.052915990827471,0.9448495390802015,0.9200447601757884,56.45530700683594,1.2304122924804686,0.6154861450195314,0.6123123168945312,21071.548461914062,279.6720886230469,311.26386108398435,1.1122714048916682,1.359882398761387,-0.38964259472621204
1.0337448033594316,0.9503200703416208,1.2689407471306184,0.9572690764297783,0.813245003730367,1.017714587841009,48.95530700683594,1.1804122924804685,0.46548614501953134,0.5623123168945313,28571.548461914062,284.6720886230469,316.26386108398435,1.1840801356627189,1.4553901967251819,-0.41303778154153153
0.7979563067705496,1.1691338445339452,0.9862602568382887,1.1822923518771584,1.040554549260115,0.7488074483014895,33.95530700683594,1.2804122924804686,0.5654861450195313,0.6623123168945313,23571.548461914062,294.6720886230469,306.26386108398435,1.5820850142550158,1.6991112446432144,-0.20474595082220212
0.8239369750666016,0.9377196466339712,0.8235708438069378,1.1597889554715812,1.1822443360989203,0.9061444663730163,55.51780700683594,1.2366622924804687,0.5592361450195313,0.6185623168945313,21384.048461914062,281.5470886230469,314.38886108398435,1.1914008805248635,1.4462927175962148,-0.34727134458342584
1.045919389954628,1.1485515329241989,1.0457270293689693,0.9448740919565501,0.9572451766907375,1.1087405695858608,40.51780700683594,1.1366622924804686,0.4592361450195313,0.7185623168945313,26384.048461914062,291.5470886230469,304.38886108398435,1.1133484652898555,1.2160892969289774,-0.6630164530080225
1.1691338445339452,0.7979563067705496,1.1687876142833649,1.040578352894862,0.8364681108674996,0.6774130647161111,33.01780700683594,1.2866622924804687,0.6092361450195314,0.6685623168945313,23884.048461914062,296.5470886230469,319.38886108398435,2.0116597009787864,1.6622458204863075,-0.2603037481902859
0.9503200703416208,1.0337448033594316,0.9501260872278363,0.8132948087543889,1.0528915693161365,1.005925216917107,48.01780700683594,1.1866622924804686,0.5092361450195313,0.5685623168945313,28884.048461914062,286.5470886230469,309.38886108398435,1.1960221490872476,1.4037836081608663,-0.47031658465082943
0.9982128146790993,0.8811055900042294,1.0987129194396743,1.3132655665585522,0.6652103118423485,1.0540715204891162,59.26780700683594,1.1116622924804687,0.5842361450195314,0.6935623168945313,22634.048461914062,289.0470886230469,316.88886108398435,0.9497410942048982,1.137961526301318,-0.7259832115383068
1.388993672926334,1.084764894784511,0.8963384639952678,0.9930870760264408,1.0048172214372415,0.8384597815413273,44.26780700683594,1.2116622924804685,0.4842361450195313,0.5935623168945313,27634.048461914062,279.0470886230469,306.88886108398435,1.3097711815472557,1.5480639177450322,-0.17998339071727967
1.0989410115381677,0.9864446092499608,0.9980292093248704,1.0926583419797342,1.1073054882699083,1.1845827465008896,36.76780700683594,1.1616622924804687,0.6342361450195313,0.6435623168945312,20134.048461914062,284.0470886230469,321.88886108398435,1.1999456287529646,1.0960332215546273,-0.7502277851462145
0.8965714474453891,1.2698618115154705,1.383922500696135,0.8899720597968773,0.9047939452702383,0.9583971149452044,51.76780700683594,1.2616622924804686,0.5342361450195313,0.7435623168945313,25134.048461914062,294.0470886230469,311.88886108398435,1.4249714924012837,1.5548740282137594,-0.3301068527839106
0.8642580373445075,0.7097542521470892,0.9244546047069981,0.969378516309806,0.9812681808932029,0.9823836235740351,53.64280700683594,1.1741622924804687,0.5967361450195313,0.6060623168945313,25759.048461914062,297.7970886230469,305.63886108398435,1.237197502557,1.3359222048673989,-0.6191750168396983
1.071309088353328,1.0099700131068052,1.130175764652728,1.2098772950149996,1.2471796651120282,1.251589805936029,38.64280700683594,1.2741622924804688,0.49673614501953134,0.7060623168945312,20759.048461914062,287.7970886230469,315.63886108398435,1.3643131018331165,1.5583811355668877,-0.28044034866590034
